sample_id	contig	status	taxid	organism	is_PA	broad_group	PA_pct	on_plasmid	plasmid_score	n_hallmarks	conjugation_genes	length	mapped_reads	library_size_M	rpkm
CO36	NODE_1399_length_1180_cov_2.219556	C	84999	Other/Unknown	False	Other/Unclassified	38.8336	False				1180	27	7.802084	2.9327236072058938
CO36	NODE_147_length_27126_cov_10.963134	C	817	Bacteroides fragilis	False	Oral anaerobes	38.8336	False				27126	3089	7.802084	14.595585761286326
CO36	NODE_15_length_268713_cov_48.911460	C	1427342	Other/Unknown	False	Other/Unclassified	38.8336	False				268713	142128	7.802084	67.79229639292313
CO36	NODE_167_length_19188_cov_5.525689	C	862962	Other/Unknown	False	Other/Unclassified	38.8336	False				19188	1137	7.802084	7.594866303098117
CO36	NODE_16_length_250965_cov_44.214930	C	1009714	Achromobacter xylosoxidans	False	Achromobacter spp.	38.8336	True	0.9982	0.0		250965	119038	7.802084	60.79415710917322
CO36	NODE_181_length_15481_cov_24.339557	C	375288	Other/Unknown	False	Other/Unclassified	38.8336	False				15481	4036	7.802084	33.415004593075686
CO36	NODE_1_length_660174_cov_42.622823	C	1009714	Achromobacter xylosoxidans	False	Achromobacter spp.	38.8336	False				660174	304331	7.802084	59.084988456096184
CO36	NODE_22_length_194417_cov_50.910656	C	1167634	Achromobacter sp.	False	Achromobacter spp.	38.8336	True	0.9998	0.0		194417	106759	7.802084	70.38168143473183
CO36	NODE_23_length_194044_cov_40.083211	C	798130	Stenotrophomonas maltophilia	False	Stenotrophomonas spp.	38.8336	False				194044	84113	7.802084	55.55872652633062
CO36	NODE_24_length_190227_cov_34.684386	C	1009714	Achromobacter xylosoxidans	False	Achromobacter spp.	38.8336	False				190227	71438	7.802084	48.13339631478456
CO36	NODE_26_length_172133_cov_38.453719	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	38.8336	False				172133	71464	7.802084	53.212364995355045
CO36	NODE_28_length_168056_cov_36.908001	C	1009714	Achromobacter xylosoxidans	False	Achromobacter spp.	38.8336	False				168056	67116	7.802084	51.1872055860243
CO36	NODE_2_length_623550_cov_43.430692	C	1448140	Prevotella sp.	False	Oral anaerobes	38.8336	False				623550	293076	7.802084	60.2418569070442
CO36	NODE_37_length_135524_cov_49.044748	C	1167634	Achromobacter sp.	False	Achromobacter spp.	38.8336	True	0.9989	0.0		135524	72295	7.802084	68.37249511522386
CO36	NODE_40_length_127127_cov_43.699761	C	1352355	Haemophilus parainfluenzae	False	Haemophilus spp.	38.8336	False				127127	59733	7.802084	60.22348823252892
CO36	NODE_416_length_3194_cov_6.558458	C	43675	Stenotrophomonas sp.	False	Stenotrophomonas spp.	38.8336	True	0.9998	0.0		3194	220	7.802084	8.828301310682647
CO36	NODE_47_length_112025_cov_32.836206	C	1352355	Haemophilus parainfluenzae	False	Haemophilus spp.	38.8336	False				112025	39680	7.802084	45.398979336965866
CO36	NODE_53_length_100345_cov_36.778303	C	798130	Stenotrophomonas maltophilia	False	Stenotrophomonas spp.	38.8336	False				100345	39447	7.802084	50.38573764862043
CO36	NODE_55_length_96461_cov_7.990447	C	817	Bacteroides fragilis	False	Oral anaerobes	38.8336	False				96461	8301	7.802084	11.029810022177848
CO36	NODE_58_length_85948_cov_6.856379	C	817	Bacteroides fragilis	False	Oral anaerobes	38.8336	False				85948	6346	7.802084	9.463541061592691
CO36	NODE_5_length_491390_cov_39.939172	C	798130	Stenotrophomonas maltophilia	False	Stenotrophomonas spp.	38.8336	False				491390	211377	7.802084	55.134164018926285
CO36	NODE_61_length_83316_cov_49.591898	C	1167634	Achromobacter sp.	False	Achromobacter spp.	38.8336	False				83316	44802	7.802084	68.92207890309868
CO36	NODE_69_length_76739_cov_45.426699	C	1352355	Haemophilus parainfluenzae	False	Haemophilus spp.	38.8336	True	0.8812	0.0		76739	37678	7.802084	62.93048581957135
CO36	NODE_6_length_479754_cov_35.969051	C	1009714	Achromobacter xylosoxidans	False	Achromobacter spp.	38.8336	False				479754	185575	7.802084	49.57814154604048
CO36	NODE_7_length_433876_cov_57.204520	C	1167634	Achromobacter sp.	False	Achromobacter spp.	38.8336	False				433876	268501	7.802084	79.31761703931964
CO36	NODE_84_length_62480_cov_10.045879	C	817	Bacteroides fragilis	False	Oral anaerobes	38.8336	False				62480	6753	7.802084	13.853040601415834
CO36	NODE_8_length_418118_cov_53.113184	C	1167634	Achromobacter sp.	False	Achromobacter spp.	38.8336	False				418118	241130	7.802084	73.91656220550867
CO36	NODE_93_length_55611_cov_37.357693	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	38.8336	False				55611	22471	7.802084	51.79061561193789
CO36	NODE_9_length_406827_cov_44.304370	C	1448140	Prevotella sp.	False	Oral anaerobes	38.8336	False				406827	194555	7.802084	61.29457055154961
CO37	NODE_1253_length_1580_cov_2.212459	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	7.9505	False				1580	36	0.620897	36.69660205570695
CO37	NODE_1610_length_1384_cov_2.556057	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	7.9505	False				1384	37	0.620897	43.05722856809225
CO37	NODE_1710_length_1350_cov_1.953668	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	7.9505	False				1350	27	0.620897	32.211461804453876
CO37	NODE_2554_length_1113_cov_1.763705	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	7.9505	False				1113	20	0.620897	28.941115727272127
CO37	NODE_2992_length_1025_cov_1.757732	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	7.9505	False				1025	18	0.620897	28.28323475513024
CO37	NODE_3078_length_1006_cov_2.328076	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	7.9505	False				1006	24	0.620897	38.42321487608812
CO37	NODE_3358_length_963_cov_2.168502	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	7.9505	False				963	21	0.620897	35.12153156248865
CO37	NODE_4164_length_855_cov_2.256250	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	7.9505	False				855	19	0.620897	35.79051311605986
CO37	NODE_5054_length_776_cov_1.632455	C	1239	Firmicutes (unclassified)	False	Other/Unclassified	7.9505	False				776	13	0.620897	26.98125022280286
CO37	NODE_535_length_2647_cov_2.773148	C	1783272	Terrabacteria (unclassified)	False	Other/Unclassified	7.9505	False				2647	78	0.620897	47.459275042451885
CO37	NODE_6042_length_704_cov_1.687211	C	286	Pseudomonas sp.	True	Pseudomonas aeruginosa	7.9505	False				704	16	0.620897	36.60393386869759
CO37	NODE_7163_length_639_cov_1.876712	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	7.9505	False				639	12	0.620897	30.24550404174073
CO37	NODE_856_length_1982_cov_4.693306	C	43675	Stenotrophomonas sp.	False	Stenotrophomonas spp.	7.9505	False				1982	98	0.620897	79.63479457206054
CO37	NODE_956_length_1863_cov_21.892699	C	43675	Stenotrophomonas sp.	False	Stenotrophomonas spp.	7.9505	False				1863	416	0.620897	359.6341414560605
CO38	NODE_1_length_768742_cov_195.917113	C	395019	Haemophilus haemolyticus	False	Haemophilus spp.	0.0	False				768742	1623834	14.572659	144.9513346999255
CO38	NODE_21_length_114498_cov_195.623821	C	395019	Haemophilus haemolyticus	False	Haemophilus spp.	0.0	True	0.999	0.0		114498	240596	14.572659	144.19549742478588
CO38	NODE_28_length_84295_cov_28.667082	C	262727	Prevotella histicola	False	Oral anaerobes	0.0	False				84295	25602	14.572659	20.84170649955326
CO38	NODE_3_length_593710_cov_188.123290	C	395019	Haemophilus haemolyticus	False	Haemophilus spp.	0.0	True	0.9996	2.0	T_virB1	593710	1203773	14.572659	139.13341074650896
CO38	NODE_4_length_564568_cov_22.908193	C	262727	Prevotella histicola	False	Oral anaerobes	0.0	False				564568	139040	14.572659	16.899921918972876
CO38	NODE_53_length_16482_cov_43.868083	C	262727	Prevotella histicola	False	Oral anaerobes	0.0	False				16482	7225	14.572659	30.080783164572345
CO38	NODE_5_length_553108_cov_182.835036	C	395019	Haemophilus haemolyticus	False	Haemophilus spp.	0.0	False				553108	1089052	14.572659	135.11385161752534
CO39	NODE_16_length_130883_cov_144.972376	C	1167634	Achromobacter sp.	False	Achromobacter spp.	0.0	False				130883	206217	11.535238	136.5886661722781
CO39	NODE_20_length_110594_cov_145.291897	C	1167634	Achromobacter sp.	False	Achromobacter spp.	0.0	True	0.9998	0.0		110594	175119	11.535238	137.26984491363586
CO39	NODE_21_length_107444_cov_157.004405	C	1167634	Achromobacter sp.	False	Achromobacter spp.	0.0	False				107444	183012	11.535238	147.6627116442656
CO39	NODE_4_length_449425_cov_141.678194	C	1167634	Achromobacter sp.	False	Achromobacter spp.	0.0	False				449425	693798	11.535238	133.82869928958033
CO39	NODE_5_length_406869_cov_171.369660	C	1167634	Achromobacter sp.	False	Achromobacter spp.	0.0	False				406869	707318	11.535238	150.70704318608395
CO39	NODE_9_length_290854_cov_147.882183	C	1167634	Achromobacter sp.	False	Achromobacter spp.	0.0	False				290854	468737	11.535238	139.71004604302084
CO4	NODE_1116_length_5511_cov_23.188416	C	1301	Streptococcus sp.	False	Streptococcus / oral Firmicutes	0.0	False				5511	1383	8.06889	31.101259302605072
CO4	NODE_148_length_36284_cov_19.668056	C	286727	Other/Unknown	False	Other/Unclassified	0.0	False				36284	7720	8.06889	26.36867740752551
CO4	NODE_1642_length_4187_cov_10.575266	C	2650157	Rothia sp.	False	Rothia / Actinomyces	0.0	True	0.9999	1.0		4187	461	8.06889	13.645333971551356
CO4	NODE_185_length_29552_cov_20.095366	C	1437360	Other/Unknown	False	Other/Unclassified	0.0	False				29552	6417	8.06889	26.91109480722891
CO4	NODE_1911_length_3760_cov_3.341970	C	1177574	Bacteroides sp.	False	Oral anaerobes	0.0	False				3760	137	8.06889	4.5156360060387435
CO4	NODE_2416_length_3238_cov_4.120013	C	838	Prevotella sp.	False	Oral anaerobes	0.0	False				3238	154	8.06889	5.894270755888501
CO4	NODE_28816_length_610_cov_2.362162	C	1352	Klebsiella pneumoniae	False	Enterobacteria / other	0.0	False				610	14	8.06889	2.844358972811768
CO4	NODE_3951_length_2314_cov_8.670651	C	1578	Other/Unknown	False	Other/Unclassified	0.0	False				2314	213	8.06889	11.40781458628945
CO4	NODE_4751_length_2043_cov_4.161469	C	1351	Enterococcus sp.	False	Enterobacteria / other	0.0	False				2043	95	8.06889	5.762904778492481
CO4	NODE_4773_length_2038_cov_2.197680	C	838	Prevotella sp.	False	Oral anaerobes	0.0	False				2038	45	8.06889	2.7364942451872647
CO4	NODE_586_length_9333_cov_5.226557	C	1458253	Other/Unknown	False	Other/Unclassified	0.0	False				9333	559	8.06889	7.422953621857042
CO4	NODE_61_length_65999_cov_16.639512	C	2493672	Other/Unknown	False	Other/Unclassified	0.0	False				65999	11880	8.06889	22.30823909038916
CO4	NODE_63_length_63620_cov_13.149375	C	2202148	Other/Unknown	False	Other/Unclassified	0.0	False				63620	9025	8.06889	17.58084523630483
CO4	NODE_876_length_6853_cov_3.644896	C	1280	Staphylococcus aureus	False	Staphylococcus aureus	0.0	True	1.0	0.0		6853	271	8.06889	4.900887846777359
CO4	NODE_918_length_6609_cov_12.799512	C	1316408	Haemophilus sp.	False	Haemophilus spp.	0.0	False				6609	987	8.06889	18.508345835341217
CO4	NODE_946_length_6434_cov_181.703559	C	28449	Actinomyces sp.	False	Rothia / Actinomyces	0.0	False				6434	12440	8.06889	239.6213600657758
CO40	NODE_11_length_125427_cov_21.318668	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	76.46	False				125427	28801	2.623271	87.53331461473655
CO40	NODE_12_length_125346_cov_25.791948	C	1415629	Rothia dentocariosa	False	Rothia / Actinomyces	76.46	False				125346	34775	2.623271	105.7580661836605
CO40	NODE_1415_length_1348_cov_3.579273	C	1239	Firmicutes (unclassified)	False	Other/Unclassified	76.46	False				1348	49	2.623271	13.85680258271163
CO40	NODE_14_length_123168_cov_24.999391	C	1009714	Achromobacter xylosoxidans	False	Achromobacter spp.	76.46	False				123168	33121	2.623271	102.50909351040774
CO40	NODE_17_length_120645_cov_22.722680	C	1411700	Other/Unknown	False	Other/Unclassified	76.46	False				120645	29554	2.623271	93.38213156625172
CO40	NODE_1847_length_1171_cov_14.945341	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	76.46	False				1171	174	2.623271	56.64338450269573
CO40	NODE_18_length_112454_cov_19.461027	C	1009714	Achromobacter xylosoxidans	False	Achromobacter spp.	76.46	False				112454	23585	2.623271	79.94987967053851
CO40	NODE_1927_length_1150_cov_48.910502	C	2	Bacteria (unclassified)	False	Other/Unclassified	76.46	False				1150	564	2.623271	186.95543945276552
CO40	NODE_1_length_461434_cov_30.198180	C	1009714	Achromobacter xylosoxidans	False	Achromobacter spp.	76.46	False				461434	149855	2.623271	123.79938527001296
CO40	NODE_20_length_103212_cov_20.120040	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	76.46	False				103212	22243	2.623271	82.15235356158149
CO40	NODE_2267_length_1053_cov_2.030060	C	1783272	Terrabacteria (unclassified)	False	Other/Unclassified	76.46	False				1053	22	2.623271	7.964364931932015
CO40	NODE_232_length_3555_cov_6.503429	C	43675	Stenotrophomonas sp.	False	Stenotrophomonas spp.	76.46	True	0.9999	0.0		3555	244	2.623271	26.164176073279073
CO40	NODE_233_length_3553_cov_2.387650	C	1316408	Haemophilus sp.	False	Haemophilus spp.	76.46	False				3553	92	2.623271	9.87073429810718
CO40	NODE_27_length_85295_cov_31.667902	C	1009714	Achromobacter xylosoxidans	False	Achromobacter spp.	76.46	False				85295	29149	2.623271	130.27375413198752
CO40	NODE_2954_length_907_cov_1.998826	C	1239	Firmicutes (unclassified)	False	Other/Unclassified	76.46	False				907	21	2.623271	8.82610011726033
CO40	NODE_29_length_82868_cov_22.965066	C	798130	Stenotrophomonas maltophilia	False	Stenotrophomonas spp.	76.46	False				82868	20431	2.623271	93.98522992771146
CO40	NODE_2_length_374191_cov_24.886172	C	1448140	Prevotella sp.	False	Oral anaerobes	76.46	False				374191	100290	2.623271	102.16946880697355
CO40	NODE_31_length_79084_cov_22.090903	C	1009714	Achromobacter xylosoxidans	False	Achromobacter spp.	76.46	False				79084	18768	2.623271	90.46617100904938
CO40	NODE_32_length_79033_cov_29.486680	C	1009714	Achromobacter xylosoxidans	False	Achromobacter spp.	76.46	False				79033	25113	2.623271	121.12867619854764
CO40	NODE_33_length_73269_cov_23.629470	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	76.46	False				73269	18649	2.623271	97.02689344075004
CO40	NODE_35_length_70553_cov_16.152884	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	76.46	False				70553	12204	2.623271	65.93918204602544
CO40	NODE_51_length_37037_cov_29.957277	C	798130	Stenotrophomonas maltophilia	False	Stenotrophomonas spp.	76.46	False				37037	11966	2.623271	123.1601016754743
CO40	NODE_538_length_2205_cov_4.861860	C	84999	Other/Unknown	False	Other/Unclassified	76.46	False				2205	113	2.623271	19.53559717348296
CO40	NODE_57_length_31367_cov_10.413420	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	76.46	True	0.9999	1.0	G_tfc2	31367	3502	2.623271	42.55984127670668
CO40	NODE_5_length_219671_cov_25.320719	C	1352355	Haemophilus parainfluenzae	False	Haemophilus spp.	76.46	True	0.9962	0.0		219671	59994	2.623271	104.10987703135902
CO40	NODE_68_length_25501_cov_26.728680	C	1009714	Achromobacter xylosoxidans	False	Achromobacter spp.	76.46	True	0.9951	0.0		25501	7335	2.623271	109.64775617504225
CO40	NODE_69_length_25488_cov_17.611135	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	76.46	False				25488	4845	2.623271	72.46275884597524
CO40	NODE_6_length_208618_cov_28.123895	C	381754	Bradyrhizobiaceae (unclassified)	False	Other/Unclassified	76.46	False				208618	63191	2.623271	115.46764076568893
CO40	NODE_75_length_23615_cov_26.284593	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	76.46	True	0.9939	0.0		23615	6660	2.623271	107.50857887001824
CO40	NODE_7_length_162746_cov_21.953095	C	798130	Stenotrophomonas maltophilia	False	Stenotrophomonas spp.	76.46	False				162746	38441	2.623271	90.04118364670424
CO40	NODE_8_length_158296_cov_21.654925	C	1352354	Haemophilus sp.	False	Haemophilus spp.	76.46	False				158296	36901	2.623271	88.86383190120928
CO40	NODE_9_length_149114_cov_18.218108	C	1089456	Other/Unknown	False	Other/Unclassified	76.46	False				149114	29210	2.623271	74.67409679958288
CO5	NODE_108_length_60616_cov_12.752580	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	2.4329	False				60616	8417	13.392945	10.36797562692279
CO5	NODE_10906_length_1136_cov_11.068455	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	2.4329	False				1136	125	13.392945	8.2159085449545
CO5	NODE_10_length_262543_cov_12.371560	C	1352354	Haemophilus sp.	False	Haemophilus spp.	2.4329	False				262543	35123	13.392945	9.98884041750297
CO5	NODE_115_length_59860_cov_12.897183	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	2.4329	False				59860	8415	13.392945	10.49642295769861
CO5	NODE_11_length_260633_cov_14.822092	C	1009714	Achromobacter xylosoxidans	False	Achromobacter spp.	2.4329	False				260633	42028	13.392945	12.040187086542902
CO5	NODE_135_length_53563_cov_11.968921	C	798130	Stenotrophomonas maltophilia	False	Stenotrophomonas spp.	2.4329	False				53563	6959	13.392945	9.700762181817804
CO5	NODE_13_length_211795_cov_14.158846	C	1009714	Achromobacter xylosoxidans	False	Achromobacter spp.	2.4329	False				211795	32730	13.392945	11.538629186311134
CO5	NODE_14475_length_926_cov_3.842710	U	0	Unclassified	False	Other/Unclassified	2.4329	False				926	35	13.392945	2.8221557127204395
CO5	NODE_148_length_50398_cov_12.945911	C	1009714	Achromobacter xylosoxidans	False	Achromobacter spp.	2.4329	True	0.9924	0.0		50398	7101	13.392945	10.520348463398085
CO5	NODE_154_length_48993_cov_14.270792	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	2.4329	True	0.9895	0.0		48993	7594	13.392945	11.573386954230484
CO5	NODE_1633_length_5420_cov_34.041566	C	1301	Streptococcus sp.	False	Streptococcus / oral Firmicutes	2.4329	False				5420	2006	13.392945	27.634751065356504
CO5	NODE_1706_length_5215_cov_4.018411	C	365659	Streptococcus sanguinis	False	Streptococcus / oral Firmicutes	2.4329	False				5215	230	13.392945	3.2930432745936136
CO5	NODE_17_length_190861_cov_13.355041	C	798130	Stenotrophomonas maltophilia	False	Stenotrophomonas spp.	2.4329	False				190861	27794	13.392945	10.873209925290412
CO5	NODE_18534_length_776_cov_2.499307	C	1783272	Terrabacteria (unclassified)	False	Other/Unclassified	2.4329	False				776	20	13.392945	1.9243860014573837
CO5	NODE_19_length_171343_cov_15.063863	C	1280938	Prevotella sp.	False	Oral anaerobes	2.4329	True	0.9977	0.0		171343	28212	13.392945	12.293949455051504
CO5	NODE_2030_length_4414_cov_4.529479	C	1077464	Other/Unknown	False	Other/Unclassified	2.4329	False				4414	247	13.392945	4.1781934036173505
CO5	NODE_206_length_35951_cov_12.275128	C	1009714	Achromobacter xylosoxidans	False	Achromobacter spp.	2.4329	False				35951	4826	13.392945	10.023058315754591
CO5	NODE_2135_length_4214_cov_8.563597	C	365659	Streptococcus sanguinis	False	Streptococcus / oral Firmicutes	2.4329	False				4214	417	13.392945	7.388655849354505
CO5	NODE_22985_length_667_cov_3.292484	C	1301	Streptococcus sp.	False	Streptococcus / oral Firmicutes	2.4329	False				667	22	13.392945	2.462752460036016
CO5	NODE_258_length_28962_cov_12.611720	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	2.4329	False				28962	3989	13.392945	10.283936864883778
CO5	NODE_25_length_145127_cov_11.882265	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	2.4329	False				145127	18711	13.392945	9.626594880090137
CO5	NODE_2618_length_3544_cov_7.292061	C	1114965	Other/Unknown	False	Other/Unclassified	2.4329	False				3544	286	13.392945	6.02554361765584
CO5	NODE_2624_length_3529_cov_3.118307	C	28132	Neisseria elongata	False	Neisseria spp.	2.4329	False				3529	130	13.392945	2.750525075474935
CO5	NODE_2719_length_3406_cov_6.480454	C	365659	Streptococcus sanguinis	False	Streptococcus / oral Firmicutes	2.4329	False				3406	210	13.392945	4.603610434490535
CO5	NODE_281_length_26291_cov_12.380584	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	2.4329	True	0.9977	0.0		26291	3539	13.392945	10.0507245785751
CO5	NODE_2_length_419319_cov_13.526003	C	798130	Stenotrophomonas maltophilia	False	Stenotrophomonas spp.	2.4329	False				419319	61912	13.392945	11.024380821146922
CO5	NODE_3259_length_2895_cov_29.863028	C	712623	Streptococcus sp.	False	Streptococcus / oral Firmicutes	2.4329	False				2895	956	13.392945	24.656602789242985
CO5	NODE_33_length_129781_cov_11.482270	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	2.4329	False				129781	16336	13.392945	9.398499511704667
CO5	NODE_34_length_129083_cov_12.678481	C	1009714	Achromobacter xylosoxidans	False	Achromobacter spp.	2.4329	False				129083	17874	13.392945	10.338954355987326
CO5	NODE_374_length_20383_cov_14.166273	C	2650157	Rothia sp.	False	Rothia / Actinomyces	2.4329	False				20383	3124	13.392945	11.443709782654723
CO5	NODE_3927_length_2466_cov_6.199917	C	400065	Other/Unknown	False	Other/Unclassified	2.4329	False				2466	194	13.392945	5.87398147208841
CO5	NODE_39_length_118943_cov_13.359691	C	798130	Stenotrophomonas maltophilia	False	Stenotrophomonas spp.	2.4329	False				118943	17351	13.392945	10.8920477425148
CO5	NODE_4228_length_2322_cov_3.543008	C	1458253	Other/Unknown	False	Other/Unclassified	2.4329	False				2322	129	13.392945	4.148120936474805
CO5	NODE_47_length_107486_cov_12.150552	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	2.4329	False				107486	14230	13.392945	9.885005458093673
CO5	NODE_5217_length_1965_cov_457.092147	C	28449	Actinomyces sp.	False	Rothia / Actinomyces	2.4329	False				1965	9058	13.392945	344.1863765733324
CO5	NODE_56_length_98926_cov_11.802703	C	1009714	Achromobacter xylosoxidans	False	Achromobacter spp.	2.4329	False				98926	12713	13.392945	9.59536528695465
CO5	NODE_600_length_13606_cov_5.366615	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	2.4329	True	0.9999	0.0		13606	796	13.392945	4.3682402453190505
CO5	NODE_62_length_91787_cov_14.595060	C	798130	Stenotrophomonas maltophilia	False	Stenotrophomonas spp.	2.4329	False				91787	14546	13.392945	11.832767260672265
CO5	NODE_6809_length_1599_cov_2.986399	C	28037	Streptococcus parasanguinis	False	Streptococcus / oral Firmicutes	2.4329	False				1599	54	13.392945	2.52155944356067
CO5	NODE_6_length_307676_cov_14.109651	C	1448140	Prevotella sp.	False	Oral anaerobes	2.4329	False				307676	47388	13.392945	11.500022065023028
CO5	NODE_76_length_77237_cov_13.614962	C	798130	Stenotrophomonas maltophilia	False	Stenotrophomonas spp.	2.4329	False				77237	11476	13.392945	11.09402288547882
CO5	NODE_7_length_282801_cov_12.463568	C	1009714	Achromobacter xylosoxidans	False	Achromobacter spp.	2.4329	False				282801	38423	13.392945	10.144584048002256
CO6	NODE_1094_length_2724_cov_11.464593	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	41.747	False				2724	315	2.861614	40.41033015627677
CO6	NODE_10_length_47291_cov_24.764057	C	388272	Neisseria sp.	False	Neisseria spp.	41.747	True	0.8748	0.0		47291	12434	2.861614	91.88006919833454
CO6	NODE_1125_length_2650_cov_14.563391	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	41.747	False				2650	392	2.861614	51.692691013493366
CO6	NODE_1420_length_2101_cov_12.602639	C	522373	Prevotella sp.	False	Oral anaerobes	41.747	False				2101	261	2.861614	43.41136113449704
CO6	NODE_150_length_12976_cov_22.945360	C	40324	Neisseria sp.	False	Neisseria spp.	41.747	False				12976	3086	2.861614	83.10822999746144
CO6	NODE_1579_length_1891_cov_17.487473	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	41.747	False				1891	327	2.861614	60.42896723165407
CO6	NODE_1600_length_1860_cov_14.138504	C	286	Pseudomonas sp.	True	Pseudomonas aeruginosa	41.747	False				1860	256	2.861614	48.09677636541844
CO6	NODE_1624_length_1829_cov_6.459414	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	41.747	False				1829	117	2.861614	22.354301515177273
CO6	NODE_16_length_43736_cov_22.997321	C	798130	Stenotrophomonas maltophilia	False	Stenotrophomonas spp.	41.747	False				43736	10723	2.861614	85.67738313023298
CO6	NODE_179_length_11655_cov_36.323707	C	798130	Stenotrophomonas maltophilia	False	Stenotrophomonas spp.	41.747	False				11655	4469	2.861614	133.99451618582503
CO6	NODE_185_length_11305_cov_12.955378	C	522373	Prevotella sp.	False	Oral anaerobes	41.747	False				11305	1533	2.861614	47.38714416768951
CO6	NODE_19_length_42528_cov_18.439691	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	41.747	True	0.9736	1.0	T_virB9	42528	8267	2.861614	67.93004878734493
CO6	NODE_2203_length_1370_cov_2.344487	C	1282	Other/Unknown	False	Other/Unclassified	41.747	False				1370	36	2.861614	9.18271026867136
CO6	NODE_2355_length_1279_cov_13.279412	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	41.747	False				1279	171	2.861614	46.7212565077239
CO6	NODE_266_length_8655_cov_13.428023	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	41.747	False				8655	1226	2.861614	49.50081462695227
CO6	NODE_2760_length_1104_cov_17.693994	C	40324	Neisseria sp.	False	Neisseria spp.	41.747	False				1104	185	2.861614	58.55872377200976
CO6	NODE_288_length_8172_cov_13.949366	C	1457392	Granulicatella sp.	False	Streptococcus / oral Firmicutes	41.747	False				8172	1203	2.861614	51.44299172275233
CO6	NODE_2_length_79084_cov_21.651077	C	1009714	Achromobacter xylosoxidans	False	Achromobacter spp.	41.747	False				79084	18134	2.861614	80.12977662870365
CO6	NODE_3187_length_986_cov_14.044039	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	41.747	False				986	122	2.861614	43.23862390989776
CO6	NODE_3229_length_977_cov_12.492408	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	41.747	False				977	117	2.861614	41.84853374745059
CO6	NODE_3343_length_949_cov_14.425056	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	41.747	False				949	123	2.861614	45.2926620821277
CO6	NODE_3406_length_936_cov_24.446084	C	286	Pseudomonas sp.	True	Pseudomonas aeruginosa	41.747	False				936	215	2.861614	80.26968511506259
CO6	NODE_3690_length_878_cov_10.934386	C	286	Pseudomonas sp.	True	Pseudomonas aeruginosa	41.747	False				878	94	2.861614	37.4129786256485
CO6	NODE_380_length_6712_cov_7.993390	C	388272	Neisseria sp.	False	Neisseria spp.	41.747	False				6712	563	2.861614	29.311996164948795
CO6	NODE_421_length_6250_cov_10.688136	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	41.747	False				6250	692	2.861614	38.69145174716087
CO6	NODE_464_length_5637_cov_12.226442	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	41.747	False				5637	714	2.861614	44.26282464376713
CO6	NODE_494_length_5384_cov_13.455245	C	287	Pseudomonas aeruginosa	True	Pseudomonas aeruginosa	41.747	False				5384	760	2.861614	49.328452264635025
